"Global GHG concentration data for CMIP6 historical runs, March 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,279.045,679.345045593,273.7610498354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
899,279.038,680.1520599088,273.773049881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
900,279.021,681.0411340488,273.7850498591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
901,279.015,681.8277247017,273.7970498669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
902,279.002,680.6019450173,273.8080498834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
903,278.994,679.1799780786,273.8190498798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
904,278.989,677.8229296632,273.8290499049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
905,278.981,676.5840799169,273.8390499016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
906,278.961,676.0819833055,273.849049892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
907,278.95,675.621992476,273.8580499291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
908,278.938,675.2200037874,273.8670499098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
909,278.93,674.8009610986,273.8760499215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
910,278.918,674.3230449132,273.8840499388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
911,278.909,674.1299886098,273.8930499064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
912,278.899,673.9340108908,273.9000499664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
913,278.894,673.7509884565,273.9080499251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
914,278.883,673.5440232833,273.9150499582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
915,278.871,673.4550040129,273.9220499458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
916,278.866,673.3950159895,273.9280499761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
917,278.857,673.3700013967,273.9340499694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
918,278.849,673.3200154401,273.9400499717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
919,278.831,673.3220115223,273.9460499703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
920,278.817,673.2939903474,273.9520499638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
921,278.804,673.2130327172,273.9570499934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
922,278.792,673.2349960629,273.9620499789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
923,278.784,673.2250250942,273.9660500198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
924,278.772,673.2579985501,273.9710499728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
925,278.768,673.2630282592,273.975050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
926,278.753,673.3320012256,273.9790499941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
927,278.742,673.358018526,273.9820500389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
928,278.74,673.4030107757,273.9860499892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
929,278.723,673.4610203244,273.9890500305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
930,278.713,673.5190003604,273.9920500221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
931,278.704,673.6010667121,273.9950500142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
932,278.696,673.9470150887,273.9970500465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
933,278.684,674.2850314256,273.9990500389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
934,278.679,674.625024532,274.0010500395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
935,278.673,674.9870410746,274.0030500429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
936,278.658,675.3359812301,274.0050500279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
937,278.649,675.448028657,274.0060500757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
938,278.644,675.5720162168,274.0080500239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
939,278.639,675.6980179082,274.0090500535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
940,278.63,675.8310265039,274.0090500942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
941,278.622,675.9990160404,274.0100500328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
942,278.617,676.1630277885,274.0100501025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
943,278.611,676.3470125555,274.0110500215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
944,278.615,676.5120343204,274.0100501228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
945,278.624,676.7310166045,274.0100500623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
946,278.63,676.967046788,274.010050069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
947,278.635,677.2920097314,274.0090500976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
948,278.635,677.5690441636,274.0080500939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
949,278.64,677.8649902698,274.0070500775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
950,278.652,677.9940340831,274.0050501329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
951,278.653,678.1560186433,274.0040500682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
952,278.661,678.3360288616,274.0020501224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
953,278.672,678.5210062564,274.0000501073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
954,278.699,678.6550420443,273.9980500993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
955,278.708,678.8810151424,273.9950501356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
956,278.719,679.0840256661,273.9920501237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
957,278.727,679.2950303477,273.9890501273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
958,278.735,679.5420204721,273.9860501293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
959,278.75,679.7540160925,273.9830501145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
960,278.757,679.9350350616,273.9790501542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
961,278.763,680.0869575715,273.9750501402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
962,278.775,679.920031739,273.9710501449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
963,278.787,679.7919876198,273.9670501474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
964,278.796,679.6380419796,273.9630501278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
965,278.81,679.5869653227,273.9580501881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
966,278.82,679.489134951,273.9540501154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
967,278.839,680.0320112728,273.9490501801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
968,278.854,680.5980569125,273.9440501519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
969,278.89,681.1950377347,273.9390501693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
970,278.907,681.8270564647,273.9340501436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
971,278.923,682.594097437,273.9280502037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
972,278.949,683.4418830442,273.9230501465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
973,278.96,683.3970715145,273.9180501581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
974,278.963,683.4629851311,273.9120501824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
975,278.972,683.4039720113,273.9060501912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
976,278.978,683.2481726625,273.9010501385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
977,278.986,683.9879722085,273.895050196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
978,278.996,684.5030717126,273.8890501695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
979,279.006,685.0960384852,273.8830501841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
980,279.008,685.7530339473,273.8770501759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
981,279.024,686.3130283289,273.8710501805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
982,279.038,686.7279597073,273.8650501779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
983,279.057,686.6409739362,273.8590501789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
984,279.069,686.2990236818,273.8530501815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
985,279.092,686.0369352461,273.8470501632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
986,279.115,685.6532194869,273.8400502243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
987,279.148,686.5339735945,273.8340501431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
988,279.169,687.2130889328,273.8270502365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
989,279.183,687.9860106848,273.8210501373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
990,279.201,688.6630661162,273.8140502275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
991,279.217,689.3960379761,273.8070501756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
992,279.241,690.1090208808,273.8000502102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0499999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250004287,457,6.9127612802,6,5.2999978176,0.0044465726,0,0,16.5128825269,19.1531249982,32.1100861858
