"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from flask air samples                   "
" Mauna Loa, Hawaii 156W 20N                                                                "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 16-Oct-2018 last updated 29-Oct-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
2001, 06,   37057, 2001.4548,   373.67,   371.21,     373.58,   371.15,     373.67,   371.21
2001, 07,   37087, 2001.5370,   371.49,   370.89,     371.82,   371.26,     371.49,   370.89
2001, 08,   37118, 2001.6219,   369.58,   371.35,     369.56,   371.37,     369.58,   371.35
2001, 09,   37149, 2001.7068,   368.04,   371.57,     367.93,   371.48,     368.04,   371.57
2001, 10,   37179, 2001.7890,   368.25,   371.70,     368.16,   371.59,     368.25,   371.70
2001, 11,   37210, 2001.8740,   369.90,   371.94,     369.70,   371.71,     369.90,   371.94
2001, 12,   37240, 2001.9562,   371.36,   372.11,     371.09,   371.83,     371.36,   372.11
2002, 01,   37271, 2002.0411,   372.01,   371.90,     372.08,   371.97,     372.01,   371.90
2002, 02,   37302, 2002.1260,   372.62,   371.86,     372.88,   372.11,     372.62,   371.86
2002, 03,   37330, 2002.2027,   373.88,   372.31,     373.84,   372.26,     373.88,   372.31
2002, 04,   37361, 2002.2877,   374.58,   371.77,     375.27,   372.44,     374.58,   371.77
2002, 05,   37391, 2002.3699,   375.46,   372.10,     375.99,   372.63,     375.46,   372.10
2002, 06,   37422, 2002.4548,   375.81,   373.35,     375.29,   372.86,     375.81,   373.35
2002, 07,   37452, 2002.5370,   373.90,   373.30,     373.65,   373.09,     373.90,   373.30
2002, 08,   37483, 2002.6219,   371.30,   373.08,     371.52,   373.33,     371.30,   373.08
2002, 09,   37514, 2002.7068,   369.70,   373.24,     370.03,   373.59,     369.70,   373.24
2002, 10,   37544, 2002.7890,   370.41,   373.87,     370.40,   373.85,     370.41,   373.87
2002, 11,   37575, 2002.8740,   372.33,   374.37,     372.09,   374.11,     372.33,   374.37
2002, 12,   37605, 2002.9562,   373.87,   374.63,     373.62,   374.36,     373.87,   374.63
2003, 01,   37636, 2003.0411,   374.67,   374.56,     374.73,   374.62,     374.67,   374.56
2003, 02,   37667, 2003.1260,   375.57,   374.81,     375.63,   374.86,     375.57,   374.81
2003, 03,   37695, 2003.2027,   376.81,   375.24,     376.67,   375.08,     376.81,   375.24
2003, 04,   37726, 2003.2877,   378.01,   375.19,     378.14,   375.30,     378.01,   375.19
2003, 05,   37756, 2003.3699,   378.82,   375.45,     378.88,   375.51,     378.82,   375.45
2003, 06,   37787, 2003.4548,   378.57,   376.11,     378.16,   375.72,     378.57,   376.11
2003, 07,   37817, 2003.5370,   376.08,   375.48,     376.47,   375.90,     376.08,   375.48
2003, 08,   37848, 2003.6219,   374.73,   376.51,     374.26,   376.08,     374.73,   376.51
2003, 09,   37879, 2003.7068,   372.60,   376.15,     372.67,   376.24,     372.60,   376.15
2003, 10,   37909, 2003.7890,   372.87,   376.33,     372.93,   376.38,     372.87,   376.33
2003, 11,   37940, 2003.8740,   375.02,   377.06,     374.50,   376.52,     375.02,   377.06
2003, 12,   37970, 2003.9562,   375.59,   376.35,     375.90,   376.64,     375.59,   376.35
2004, 01,   38001, 2004.0410,   376.41,   376.31,     376.88,   376.77,     376.41,   376.31
2004, 02,   38032, 2004.1257,   377.39,   376.63,     377.66,   376.89,     377.39,   376.63
2004, 03,   38061, 2004.2049,   379.04,   377.43,     378.63,   377.00,     379.04,   377.43
2004, 04,   38092, 2004.2896,   380.50,   377.64,     379.99,   377.12,     380.50,   377.64
2004, 05,   38122, 2004.3716,   380.43,   377.05,     380.60,   377.23,     380.43,   377.05
2004, 06,   38153, 2004.4563,   379.64,   377.19,     379.77,   377.34,     379.64,   377.19
2004, 07,   38183, 2004.5383,   377.50,   376.93,     378.00,   377.47,     377.50,   376.93
2004, 08,   38214, 2004.6230,   375.69,   377.50,     375.76,   377.61,     375.69,   377.50
2004, 09,   38245, 2004.7077,   374.02,   377.59,     374.18,   377.76,     374.02,   377.59
2004, 10,   38275, 2004.7896,   374.32,   377.80,     374.47,   377.93,     374.32,   377.80
2004, 11,   38306, 2004.8743,   376.09,   378.13,     376.09,   378.11,     376.09,   378.13
2004, 12,   38336, 2004.9563,   377.44,   378.20,     377.56,   378.30,     377.44,   378.20
2005, 01,   38367, 2005.0411,   378.48,   378.38,     378.62,   378.51,     378.48,   378.38
2005, 02,   38398, 2005.1260,   379.95,   379.19,     379.49,   378.72,     379.95,   379.19
2005, 03,   38426, 2005.2027,   380.61,   379.03,     380.52,   378.92,     380.61,   379.03
2005, 04,   38457, 2005.2877,   382.00,   379.16,     381.99,   379.13,     382.00,   379.16
2005, 05,   38487, 2005.3699,   382.27,   378.88,     382.73,   379.34,     382.27,   378.88
2005, 06,   38518, 2005.4548,   381.96,   379.47,     382.02,   379.56,     381.96,   379.47
2005, 07,   38548, 2005.5370,   380.98,   380.38,     380.33,   379.76,     380.98,   380.38
2005, 08,   38579, 2005.6219,   378.43,   380.21,     378.14,   379.97,     378.43,   380.21
2005, 09,   38610, 2005.7068,   376.33,   379.91,     376.57,   380.16,     376.33,   379.91
2005, 10,   38640, 2005.7890,   377.00,   380.49,     376.87,   380.34,     377.00,   380.49
2005, 11,   38671, 2005.8740,   378.18,   380.24,     378.49,   380.53,     378.18,   380.24
2005, 12,   38701, 2005.9562,   379.92,   380.68,     379.96,   380.70,     379.92,   380.68
2006, 01,   38732, 2006.0411,   380.96,   380.86,     381.00,   380.88,     380.96,   380.86
2006, 02,   38763, 2006.1260,   381.99,   381.22,     381.83,   381.06,     381.99,   381.22
2006, 03,   38791, 2006.2027,   382.36,   380.78,     382.82,   381.21,     382.36,   380.78
2006, 04,   38822, 2006.2877,   384.76,   381.91,     384.24,   381.38,     384.76,   381.91
2006, 05,   38852, 2006.3699,   385.36,   381.96,     384.93,   381.53,     385.36,   381.96
2006, 06,   38883, 2006.4548,   383.91,   381.43,     384.15,   381.69,     383.91,   381.43
2006, 07,   38913, 2006.5370,   382.35,   381.75,     382.40,   381.83,     382.35,   381.75
2006, 08,   38944, 2006.6219,   380.03,   381.82,     380.15,   381.98,     380.03,   381.82
2006, 09,   38975, 2006.7068,   378.44,   382.03,     378.53,   382.13,     378.44,   382.03
2006, 10,   39005, 2006.7890,   379.05,   382.55,     378.79,   382.27,     379.05,   382.55
2006, 11,   39036, 2006.8740,   380.09,   382.16,     380.39,   382.43,     380.09,   382.16
2006, 12,   39066, 2006.9562,   381.38,   382.15,     381.83,   382.58,     381.38,   382.15
2007, 01,   39097, 2007.0411,   382.95,   382.85,     382.85,   382.73,     382.95,   382.85
2007, 02,   39128, 2007.1260,   384.19,   383.43,     383.67,   382.89,     384.19,   383.43
2007, 03,   39156, 2007.2027,   384.36,   382.77,     384.65,   383.04,     384.36,   382.77
2007, 04,   39187, 2007.2877,   386.47,   383.62,     386.07,   383.20,     386.47,   383.62
2007, 05,   39217, 2007.3699,   386.48,   383.07,     386.75,   383.35,     386.48,   383.07
2007, 06,   39248, 2007.4548,   385.97,   383.47,     385.98,   383.51,     385.97,   383.47
2007, 07,   39278, 2007.5370,   384.62,   384.01,     384.23,   383.66,     384.62,   384.01
2007, 08,   39309, 2007.6219,   381.66,   383.46,     381.98,   383.82,     381.66,   383.46
2007, 09,   39340, 2007.7068,   380.24,   383.83,     380.37,   383.98,     380.24,   383.83
2007, 10,   39370, 2007.7890,   380.79,   384.30,     380.65,   384.14,     380.79,   384.30
2007, 11,   39401, 2007.8740,   382.36,   384.43,     382.27,   384.31,     382.36,   384.43
2007, 12,   39431, 2007.9562,   383.81,   384.58,     383.72,   384.47,     383.81,   384.58
2008, 01,   39462, 2008.0410,   385.46,   385.36,     384.74,   384.62,     385.46,   385.36
2008, 02,   39493, 2008.1257,   385.24,   384.48,     385.55,   384.78,     385.24,   384.48
2008, 03,   39522, 2008.2049,   385.84,   384.22,     386.57,   384.92,     385.84,   384.22
2008, 04,   39553, 2008.2896,   387.35,   384.46,     387.99,   385.08,     387.35,   384.46
2008, 05,   39583, 2008.3716,   388.63,   385.22,     388.65,   385.24,     388.63,   385.22
2008, 06,   39614, 2008.4563,   388.12,   385.65,     387.86,   385.41,     388.12,   385.65
2008, 07,   39644, 2008.5383,   386.53,   385.95,     386.10,   385.56,     386.53,   385.95
2008, 08,   39675, 2008.6230,   383.77,   385.61,     383.85,   385.72,     383.77,   385.61
2008, 09,   39706, 2008.7077,   382.78,   386.39,     382.24,   385.87,     382.78,   386.39
2008, 10,   39736, 2008.7896,   382.50,   385.89,     382.63,   386.03,     382.50,   385.89
2008, 11,   39767, 2008.8743,   383.98,   385.97,     384.16,   386.15,     383.98,   385.97
2008, 12,   39797, 2008.9563,   385.35,   386.11,     385.49,   386.26,     385.35,   386.11
2009, 01,   39828, 2009.0411,   386.83,   386.62,     386.60,   386.38,     386.83,   386.62
2009, 02,   39859, 2009.1260,   387.20,   386.41,     387.29,   386.50,     387.20,   386.41
2009, 03,   39887, 2009.2027,   388.24,   386.74,     388.11,   386.61,     388.24,   386.74
2009, 04,   39918, 2009.2877,   389.39,   386.45,     389.68,   386.75,     389.39,   386.45
2009, 05,   39948, 2009.3699,   390.11,   386.59,     390.41,   386.89,     390.11,   386.59
2009, 06,   39979, 2009.4548,   389.53,   387.10,     389.49,   387.06,     389.53,   387.10
2009, 07,   40009, 2009.5370,   387.64,   387.14,     387.74,   387.23,     387.64,   387.14
2009, 08,   40040, 2009.6219,   385.67,   387.60,     385.49,   387.43,     385.67,   387.60
2009, 09,   40071, 2009.7068,   384.25,   387.94,     383.94,   387.62,     384.25,   387.94
2009, 10,   40101, 2009.7890,   384.29,   387.71,     384.41,   387.82,     384.29,   387.71
2009, 11,   40132, 2009.8740,   385.85,   387.85,     386.04,   388.04,     385.85,   387.85
2009, 12,   40162, 2009.9562,   387.27,   388.04,     387.48,   388.25,     387.27,   388.04
2010, 01,   40193, 2010.0411,   387.98,   387.76,     388.71,   388.49,     387.98,   387.76
2010, 02,   40224, 2010.1260,   389.88,   389.09,     389.52,   388.73,     389.88,   389.09
2010, 03,   40252, 2010.2027,   390.55,   389.05,     390.45,   388.94,     390.55,   389.05
2010, 04,   40283, 2010.2877,   392.58,   389.64,     392.11,   389.17,     392.58,   389.64
2010, 05,   40313, 2010.3699,   392.98,   389.45,     392.91,   389.38,     392.98,   389.45
2010, 06,   40344, 2010.4548,   392.28,   389.84,     392.01,   389.57,     392.28,   389.84
2010, 07,   40374, 2010.5370,   390.08,   389.58,     390.25,   389.75,     390.08,   389.58
2010, 08,   40405, 2010.6219,   387.79,   389.73,     387.98,   389.92,     387.79,   389.73
2010, 09,   40436, 2010.7068,   386.21,   389.91,     386.38,   390.08,     386.21,   389.91
2010, 10,   40466, 2010.7890,   387.03,   390.46,     386.81,   390.23,     387.03,   390.46
2010, 11,   40497, 2010.8740,   388.51,   390.51,     388.38,   390.38,     388.51,   390.51
2010, 12,   40527, 2010.9562,   389.60,   390.38,     389.75,   390.52,     389.60,   390.38
2011, 01,   40558, 2011.0411,   391.55,   391.33,     390.87,   390.65,     391.55,   391.33
2011, 02,   40589, 2011.1260,   391.52,   390.73,     391.57,   390.78,     391.52,   390.73
2011, 03,   40617, 2011.2027,   392.02,   390.52,     392.41,   390.91,     392.02,   390.52
2011, 04,   40648, 2011.2877,   393.54,   390.59,     394.01,   391.06,     393.54,   390.59
2011, 05,   40678, 2011.3699,   394.57,   391.03,     394.76,   391.22,     394.57,   391.03
2011, 06,   40709, 2011.4548,   393.39,   390.95,     393.85,   391.41,     393.39,   390.95
2011, 07,   40739, 2011.5370,   392.45,   391.94,     392.10,   391.59,     392.45,   391.94
2011, 08,   40770, 2011.6219,   390.07,   392.01,     389.85,   391.79,     390.07,   392.01
2011, 09,   40801, 2011.7068,   388.43,   392.14,     388.27,   391.98,     388.43,   392.14
2011, 10,   40831, 2011.7890,   389.06,   392.50,     388.71,   392.15,     389.06,   392.50
2011, 11,   40862, 2011.8740,   390.31,   392.32,     390.30,   392.32,     390.31,   392.32
2011, 12,   40892, 2011.9562,   391.77,   392.54,     391.70,   392.47,     391.77,   392.54
2012, 01,   40923, 2012.0410,   392.97,   392.75,     392.85,   392.64,     392.97,   392.75
2012, 02,   40954, 2012.1257,   393.24,   392.45,     393.60,   392.80,     393.24,   392.45
2012, 03,   40983, 2012.2049,   394.20,   392.65,     394.52,   392.97,     394.20,   392.65
2012, 04,   41014, 2012.2896,   396.24,   393.25,     396.16,   393.17,     396.24,   393.25
2012, 05,   41044, 2012.3716,   396.95,   393.40,     396.92,   393.38,     396.95,   393.40
2012, 06,   41075, 2012.4563,   395.93,   393.51,     396.02,   393.61,     395.93,   393.51
2012, 07,   41105, 2012.5383,   394.21,   393.74,     394.31,   393.84,     394.21,   393.74
2012, 08,   41136, 2012.6230,   391.86,   393.83,     392.12,   394.10,     391.86,   393.83
2012, 09,   41167, 2012.7077,   390.98,   394.70,     390.64,   394.36,     390.98,   394.70
2012, 10,   41197, 2012.7896,   390.88,   394.32,     391.19,   394.63,     390.88,   394.32
2012, 11,   41228, 2012.8743,   393.16,   395.17,     392.89,   394.90,     393.16,   395.17
2012, 12,   41258, 2012.9563,   394.46,   395.24,     394.39,   395.16,     394.46,   395.24
2013, 01,   41289, 2013.0411,   395.60,   395.39,     395.65,   395.43,     395.60,   395.39
2013, 02,   41320, 2013.1260,   396.72,   395.92,     396.48,   395.68,     396.72,   395.92
2013, 03,   41348, 2013.2027,   397.86,   396.34,     397.42,   395.90,     397.86,   396.34
2013, 04,   41379, 2013.2877,   398.60,   395.64,     399.10,   396.13,     398.60,   395.64
2013, 05,   41409, 2013.3699,   400.11,   396.54,     399.91,   396.35,     400.11,   396.54
2013, 06,   41440, 2013.4548,   398.73,   396.27,     399.03,   396.58,     398.73,   396.27
2013, 07,   41470, 2013.5370,   397.61,   397.10,     397.30,   396.79,     397.61,   397.10
2013, 08,   41501, 2013.6219,   394.81,   396.76,     395.05,   397.01,     394.81,   396.76
2013, 09,   41532, 2013.7068,   393.50,   397.23,     393.49,   397.22,     393.50,   397.23
2013, 10,   41562, 2013.7890,   394.01,   397.46,     393.96,   397.41,     394.01,   397.46
2013, 11,   41593, 2013.8740,   395.63,   397.65,     395.58,   397.61,     395.63,   397.65
2013, 12,   41623, 2013.9562,   397.24,   398.02,     397.01,   397.79,     397.24,   398.02
2014, 01,   41654, 2014.0411,   398.00,   397.78,     398.20,   397.98,     398.00,   397.78
2014, 02,   41685, 2014.1260,   398.20,   397.40,     398.96,   398.16,     398.20,   397.40
2014, 03,   41713, 2014.2027,   400.10,   398.58,     399.84,   398.32,     400.10,   398.58
2014, 04,   41744, 2014.2877,   401.79,   398.81,     401.47,   398.49,     401.79,   398.81
2014, 05,   41774, 2014.3699,   402.46,   398.89,     402.22,   398.65,     402.46,   398.89
2014, 06,   41805, 2014.4548,   401.74,   399.27,     401.26,   398.79,     401.74,   399.27
2014, 07,   41835, 2014.5370,   399.07,   398.56,     399.44,   398.93,     399.07,   398.56
2014, 08,   41866, 2014.6219,   396.77,   398.73,     397.10,   399.06,     396.77,   398.73
2014, 09,   41897, 2014.7068,   395.49,   399.23,     395.47,   399.21,     395.49,   399.23
2014, 10,   41927, 2014.7890,   395.59,   399.06,     395.89,   399.36,     395.59,   399.06
2014, 11,   41958, 2014.8740,   397.42,   399.45,     397.49,   399.52,     397.42,   399.45
2014, 12,   41988, 2014.9562,   399.35,   400.13,     398.89,   399.67,     399.35,   400.13
2015, 01,   42019, 2015.0411,   400.14,   399.92,     400.06,   399.84,     400.14,   399.92
2015, 02,   42050, 2015.1260,   400.61,   399.81,     400.80,   400.00,     400.61,   399.81
2015, 03,   42078, 2015.2027,   401.50,   399.98,     401.68,   400.16,     401.50,   399.98
2015, 04,   42109, 2015.2877,   403.83,   400.84,     403.32,   400.34,     403.83,   400.84
2015, 05,   42139, 2015.3699,   404.12,   400.53,     404.10,   400.52,     404.12,   400.53
2015, 06,   42170, 2015.4548,   403.04,   400.57,     403.19,   400.72,     403.04,   400.57
2015, 07,   42200, 2015.5370,   401.29,   400.78,     401.45,   400.94,     401.29,   400.78
2015, 08,   42231, 2015.6219,   398.77,   400.74,     399.22,   401.19,     398.77,   400.74
2015, 09,   42262, 2015.7068,   397.62,   401.37,     397.71,   401.46,     397.62,   401.37
2015, 10,   42292, 2015.7890,   398.43,   401.90,     398.26,   401.73,     398.43,   401.90
2015, 11,   42323, 2015.8740,   400.03,   402.07,     400.00,   402.03,     400.03,   402.07
2015, 12,   42353, 2015.9562,   401.55,   402.33,     401.54,   402.32,     401.55,   402.33
2016, 01,   42384, 2016.0410,   402.67,   402.45,     402.85,   402.63,     402.67,   402.45
2016, 02,   42415, 2016.1257,   404.02,   403.22,     403.72,   402.92,     404.02,   403.22
2016, 03,   42444, 2016.2049,   404.67,   403.11,     404.75,   403.19,     404.67,   403.11
2016, 04,   42475, 2016.2896,   407.12,   404.10,     406.48,   403.45,     407.12,   404.10
2016, 05,   42505, 2016.3716,   407.93,   404.34,     407.28,   403.70,     407.93,   404.34
2016, 06,   42536, 2016.4563,   406.14,   403.70,     406.38,   403.93,     406.14,   403.70
2016, 07,   42566, 2016.5383,   404.51,   404.04,     404.63,   404.15,     404.51,   404.04
2016, 08,   42597, 2016.6230,   402.12,   404.12,     402.37,   404.37,     402.12,   404.12
2016, 09,   42628, 2016.7077,   400.29,   404.05,     400.83,   404.60,     400.29,   404.05
2016, 10,   42658, 2016.7896,   401.57,   405.05,     401.35,   404.83,     401.57,   405.05
2016, 11,   42689, 2016.8743,   403.24,   405.28,     403.03,   405.06,     403.24,   405.28
2016, 12,   42719, 2016.9563,   404.41,   405.20,     404.51,   405.29,     404.41,   405.20
2017, 01,   42750, 2017.0411,   405.85,   405.63,     405.74,   405.52,     405.85,   405.63
2017, 02,   42781, 2017.1260,   406.59,   405.78,     406.55,   405.75,     406.59,   405.78
2017, 03,   42809, 2017.2027,   407.11,   405.58,     407.48,   405.95,     407.11,   405.58
2017, 04,   42840, 2017.2877,   409.51,   406.51,     409.16,   406.16,     409.51,   406.51
2017, 05,   42870, 2017.3699,   410.05,   406.45,     409.95,   406.35,     410.05,   406.45
2017, 06,   42901, 2017.4548,   409.26,   406.78,     409.02,   406.54,     409.26,   406.78
2017, 07,   42931, 2017.5370,   406.92,   406.41,     407.21,   406.70,     406.92,   406.41
2017, 08,   42962, 2017.6219,   405.11,   407.09,     404.88,   406.86,     405.11,   407.09
2017, 09,   42993, 2017.7068,   403.12,   406.90,     403.23,   407.00,     403.12,   406.90
2017, 10,   43023, 2017.7890,   403.74,   407.23,     403.64,   407.13,     403.74,   407.23
2017, 11,   43054, 2017.8740,   405.21,   407.25,     405.22,   407.27,     405.21,   407.25
2017, 12,   43084, 2017.9562,   406.58,   407.37,     406.61,   407.39,     406.58,   407.37
2018, 01,   43115, 2018.0411,   407.97,   407.75,     407.75,   407.53,     407.97,   407.75
2018, 02,   43146, 2018.1260,   408.58,   407.77,     408.48,   407.67,     408.58,   407.77
2018, 03,   43174, 2018.2027,   409.34,   407.81,     409.34,   407.81,     409.34,   407.81
2018, 04,   43205, 2018.2877,   410.43,   407.42,     410.98,   407.97,     410.43,   407.42
2018, 05,   43235, 2018.3699,   411.66,   408.04,     411.77,   408.16,     411.66,   408.04
2018, 06,   43266, 2018.4548,   410.26,   407.77,     410.86,   408.37,     410.26,   407.77
2018, 07,   43296, 2018.5370,   408.90,   408.38,     409.11,   408.60,     408.90,   408.38
2018, 08,   43327, 2018.6219,   407.18,   409.16,     406.86,   408.85,     407.18,   409.16
2018, 09,   43358, 2018.7068,   405.51,   409.29,     405.32,   409.10,     405.51,   409.29
2018, 10,   43388, 2018.7890,   405.91,   409.41,     405.84,   409.35,     405.91,   409.41
2018, 11,   43419, 2018.8740,   -99.99,   -99.99,     407.55,   409.60,     407.55,   409.60
2018, 12,   43449, 2018.9562,   -99.99,   -99.99,     409.06,   409.85,     409.06,   409.85
